id,created,key,summary,project_id,assignee_id,creator_id,overall_worklogs
703816,2020-03-16 10:38:21.000,ADBKRK-327,CHECK LOGIC CHECK TRÙNG ĐANG BỊ SAI,48,1,1,1800
703815,2020-03-16 10:55:21.000,ADBKRK-328,KHÔNG TRUY CẬP ĐƯỢC DB IMPALA,48,1,1,5100
689777,2020-03-16 14:11:26.000,ADBK-114,"Find one expert in CSS, JS support team",48,1,1,3600
703813,2020-03-16 14:32:40.000,ADBKRK-330,Meeting to report the result with customer,48,1,1,900
703808,2020-03-16 16:31:18.000,ADBKRK-335,[Android] Lỗi không play được video,48,1,1,21600
703807,2020-03-16 16:32:28.000,ADBKRK-336,[IOS] Lỗi không play được video,48,1,1,14400
703806,2020-03-16 16:49:07.000,ADBKRK-337,Xuất bản LDP nhưng domains báo lỗi,48,1,1,300
703802,2020-03-16 19:13:31.000,ADBKRK-343,TM] Sửa nội dung email Báo cáo thù lao Tháng 2/2020 cho Giảng viên trên hệ thống Athena,48,1,1,600
703798,2020-03-17 09:59:40.000,ADBKRK-347,"subtask list có setting hiển thị thêm cột ""Due Date"" ko?",48,1,1,1800
703794,2020-03-17 11:07:41.000,ADBKRK-351,Lỗi hiển thị thông tin cá nhân trên trang is.edumall.vn ,48,1,1,1200
703793,2020-03-17 11:20:10.000,ADBKRK-352,add tiếp vào Slack Khoa nhé,48,1,1,900
703792,2020-03-17 11:41:41.000,ADBKRK-353,Please reset password in jira,48,1,1,900
703790,2020-03-17 12:04:11.000,ADBKRK-355,Request to revise company address in Telesales,48,1,1,1800
703788,2020-03-17 12:28:09.000,ADBKRK-357,"๊๊Urgent, Siren can not call out ",48,1,1,9600
703787,2020-03-17 12:47:55.000,ADBKRK-358,e payment did not create account for customer,48,1,1,7200
703785,2020-03-17 14:30:52.000,ADBKRK-360,ad 1 channel mới trên Slack,48,1,1,900
679488,2020-03-17 14:38:03.000,ADBK-29,Incorrect URLs structure,48,1,1,55800
703784,2020-03-17 14:54:21.000,ADBKRK-361,evn mkt,48,1,1,900
703783,2020-03-17 16:10:22.000,ADBKRK-362,LỖI CẬP NHẬT ĐƠN GATEWAY,48,1,1,21900
703782,2020-03-17 16:16:43.000,ADBKRK-363,Hệ thống Slack báo vô hiệu hoá tài khoản LinhTT16,48,1,1,600
703781,2020-03-17 16:18:37.000,ADBKRK-364,[Gấp]V/v Lỗi dữ liệu lấy từ DWH3 về làm báo cáo ,48,1,1,1800
703780,2020-03-17 16:43:23.000,ADBKRK-365,Vv: Cung cấp thông tin khóa học để hợp tác với Sendo,48,1,1,6600
703778,2020-03-17 17:46:27.000,ADBKRK-367,lỗi HV không đánh giá được khóa học,48,1,1,1800
703777,2020-03-17 18:02:54.000,ADBKRK-368,Test iOS app after fix bug wrong URL,48,1,1,28800
703775,2020-03-18 09:21:45.000,ADBKRK-370,Check video khóa học ,48,1,1,900
703774,2020-03-18 09:47:08.000,ADBKRK-371,Jira: nâng cấp để khi mention nó cũng gửi mail/notification trên jira,48,1,1,3600
703773,2020-03-18 10:43:56.000,ADBKRK-372,OAR300: collect knowhow,48,1,1,7200
703772,2020-03-18 10:51:00.000,ADBKRK-373,Check lỗi hệ thống Athena,48,1,1,900
689771,2020-03-18 14:14:27.000,ADBK-118,Modify footer of the website and add links to LPs,48,1,1,24060
703770,2020-03-18 14:20:28.000,ADBKRK-375,lỗi video,48,1,1,1200
703769,2020-03-18 14:59:40.000,ADBKRK-376,lỗi video,48,1,1,3600
703768,2020-03-18 16:05:02.000,ADBKRK-377,Xuất code cho sendo,48,1,1,3600
703767,2020-03-18 16:06:06.000,ADBKRK-378,Xuất dữ liệu khóa học cho sendo,48,1,1,21600
703766,2020-03-18 17:30:10.000,ADBKRK-380,[IOS] seek time when play video after 2-3s,48,1,1,28800
703765,2020-03-18 17:44:14.000,ADBKRK-381,Vv: cung cấp  mã code kích hoạt cho 100 khóa sendo,48,1,1,11700
679481,2020-03-18 18:57:06.000,ADBK-33,Set up SSL (https://) certificate for edumall.co.th and set up 301 redirects from http to https,48,1,374,3600
703762,2020-03-19 08:46:35.000,ADBKRK-384,ĐẶT HÀNG THÊM THÔNG TIN TRÊN FORM SUBMIT EDUMALL.VN,48,1,1,21600
703761,2020-03-19 09:12:56.000,ADBKRK-385,Customer cannot receive sms when create account,48,1,1,3600
703759,2020-03-19 09:51:19.000,ADBKRK-387,Lỗi giao diện Course Detail của khoá học miễn phí.,48,1,1,1200
703758,2020-03-19 10:11:02.000,ADBKRK-388,Kelley can not problem,48,1,1,1800
703756,2020-03-19 11:57:22.000,ADBKRK-390,Add all member of IT team to slack channel,48,1,1,1800
703753,2020-03-19 15:10:59.000,ADBKRK-393,CHECK LỖI XUẤT DỮ LIỆU BIFROST,48,1,1,900
703752,2020-03-19 15:16:42.000,ADBKRK-394,KHÔNG TÌM THẤY MÃ ĐƠN HÀNG ĐỂ CHECK COM,48,1,1,3000
703751,2020-03-19 15:30:17.000,ADBKRK-395,Muốn xem các issues của tôi mà 24h qua không tác gì,48,1,1,1800
703750,2020-03-19 15:51:53.000,ADBKRK-396,Lỗi video trên mobile,48,1,1,7200
703749,2020-03-19 17:30:22.000,ADBKRK-397,Check if old employees can still access to our internal system to see data.,48,1,1,28800
703747,2020-03-19 18:52:27.000,ADBKRK-399,Vv: khóa học combo package,48,1,1,300
703746,2020-03-20 09:54:05.000,ADBKRK-400,Lỗi Hiển thị video bài giảng khi học trên Edumall.vn,48,1,1,3600
703745,2020-03-20 10:46:38.000,ADBKRK-401,V/v Phân lại vùng miền Bắc Trung Nam trên hệ thống PSMO,48,1,1,28800
703743,2020-03-20 11:04:14.000,ADBKRK-403,[Gấp]Lỗi gửi email cho KH ,48,1,1,10800
679477,2020-03-20 11:19:33.000,ADBK-34,"Jira test: basic workflow, test move on kanban",48,1,1,120
703742,2020-03-20 11:26:29.000,ADBKRK-404,Không upload được mp4 lên Kelly,48,1,1,3600
703741,2020-03-20 11:33:40.000,ADBKRK-405,Nâng cấp jira giải quyết các vấn đề họp hôm 20 Mar,48,1,1,14400
703740,2020-03-20 14:12:21.000,ADBKRK-406,Tổng hợp các lịnk wework về nami và minar vào file sau,48,1,1,3600
703739,2020-03-20 14:32:44.000,ADBKRK-407,"thêm nút ""Mention me in Comment""",48,1,1,1800
703735,2020-03-20 16:09:21.000,ADBKRK-411,Lỗi hiển thị thông tin cá nhân trên trang is.edumall.vn,48,1,1,600
703734,2020-03-20 17:29:54.000,ADBKRK-412,Không xem được video,48,1,1,900
703733,2020-03-20 17:33:27.000,ADBKRK-413,Không xem được video,48,1,1,900
703732,2020-03-20 17:38:15.000,ADBKRK-414,Lỗi video không có âm thanh,48,1,1,1200
703730,2020-03-20 18:12:00.000,ADBKRK-416,ĐỔI ĐỊA CHỈ MỚI TRÊN CÁC ĐIỂM CHẠM VỚI HỌC VIÊN,48,1,1,7800
703729,2020-03-21 09:17:15.000,ADBKRK-417,Add thêm project ELO-1 vào dashboard IT,48,1,1,900
703727,2020-03-21 15:30:48.000,ADBKRK-419,Marketplace TH miss information in course page detail,48,1,1,1800
703722,2020-03-23 08:53:14.000,ADBKRK-424,Đặt hàng xuất danh sách giảng viên confirm báo cáo doanh thu trên trang is.edumall.vn ,48,1,1,900
703717,2020-03-23 11:17:05.000,ADBKRK-430,Siren have problem,48,1,1,28800
703716,2020-03-23 12:54:10.000,ADBKRK-431,ĐẶT HÀNG CHECK CTS KHÔNG RÚT ĐƯỢC,48,1,1,11700
703715,2020-03-23 13:44:41.000,ADBKRK-432,FIX [MarketplaceTH] Edit footer in www.edumall.co.th,48,1,1,1800
703714,2020-03-23 13:54:04.000,ADBKRK-433,Give Roman team accesses to our internal marketing systems,48,1,1,1800
703713,2020-03-23 14:30:40.000,ADBKRK-434,Lỗi video không xem được,48,1,1,1200
703712,2020-03-23 15:25:55.000,ADBKRK-435,Không chuyển được domain về Ladipage,48,1,1,1200
703709,2020-03-23 18:39:42.000,ADBKRK-438,Request for the SSL certificate - etl-csc.freshdesk.com,48,1,1,14400
703708,2020-03-23 18:41:29.000,ADBKRK-439,Lỗi gửi kiểm duyệt khóa học trên Is.edumall.vn,48,1,1,1200
703707,2020-03-24 08:55:30.000,ADBKRK-440,[Android] android save time althougth finish lecrure,48,1,1,14400
703703,2020-03-24 09:31:29.000,ADBKRK-444,[Mobile] investigate bug mobile not load video with file .MP4,48,1,1,28800
703701,2020-03-24 10:22:59.000,ADBKRK-446,Create 04 email topica for DucNH,48,1,1,900
703693,2020-03-24 14:54:33.000,ADBKRK-455,Add domain,48,1,1,1200
689741,2020-03-24 15:21:35.000,ADBK-137,Initiative#3 - Provide flow of contact when apply Auto COD,48,1,1,1800
689739,2020-03-24 15:23:22.000,ADBK-138,Initiative#3 - Investigate architect and IT logic of auto COD,48,1,1,10800
689735,2020-03-24 15:27:15.000,ADBK-141,Initiative#3 - Making master plan to execute this initiative,48,1,1,3600
703691,2020-03-24 16:17:14.000,ADBKRK-458,Provide access to 4 acc for consultancy team ,48,1,1,3600
703690,2020-03-24 16:18:16.000,ADBKRK-459,KhanhNN provide acc admin for all system of Edumall,48,1,1,4500
703688,2020-03-24 16:29:09.000,ADBKRK-461,Create jira account for CSC member team,48,1,1,900
703687,2020-03-24 16:55:22.000,ADBKRK-462,Customer did not receive SMS user/password,48,1,1,7200
703685,2020-03-24 17:24:40.000,ADBKRK-464,[ECOMMERCE] ĐIỀU CHỈNH LẠI SIZE ẢNH THUMB KHOÁ HỌC,48,1,1,600
703684,2020-03-25 09:35:51.000,ADBKRK-465,Grant permissions to access minerva TL,48,1,1,300
703683,2020-03-25 09:36:27.000,ADBKRK-466,Grant permissions to access bifrost TL,48,1,1,300
679468,2020-03-25 10:43:07.000,ADBK-36,"Update database after restructed Url of category, course",48,1,1,14400
703682,2020-03-25 10:45:45.000,ADBKRK-467,Meeting review cost of Server EVN,48,1,1,3600
703680,2020-03-25 15:43:06.000,ADBKRK-469,Collect info and send to QuangDH,48,1,1,5400
703678,2020-03-25 16:18:26.000,ADBKRK-471,ĐẶT HÀNG XUẤT 152 CODE KHÓA HỌC,48,1,1,3600
703676,2020-03-25 22:16:55.000,ADBKRK-473,"LDP lỗi sau khi đăng kí, ko hiện trang online payment",48,1,1,600
703675,2020-03-26 00:31:45.000,ADBKRK-474,Lỗi video 404,48,1,1,900
703674,2020-03-26 00:35:04.000,ADBKRK-475,Lỗi video bị kém chất lượng,48,1,1,1200
703673,2020-03-26 00:38:39.000,ADBKRK-476,Lỗi xác thực trên mobile,48,1,1,3600
703672,2020-03-26 10:17:17.000,ADBKRK-477,[Mobile] Investigate bug play video with not sound,48,1,1,61200
703670,2020-03-26 10:24:34.000,ADBKRK-479,Gia hạn JIRA EPC của team sản xuất content,48,1,1,7200
703669,2020-03-26 10:50:15.000,ADBKRK-480,"Add vào Minerva, Eros",48,1,1,300
689730,2020-03-26 14:28:22.000,ADBK-144,Save infra cost in AWS and Digital Ocean of EVN,48,1,1,30900
689728,2020-03-26 14:33:16.000,ADBK-145,Discuss with NamVH to understand all service in AWS and DO,48,82,1,5400
689726,2020-03-26 14:37:40.000,ADBK-146,Propose some initiatives to save infra cost of AWS and DO,48,82,1,5400
703664,2020-03-26 15:07:56.000,ADBKRK-485,Thêm nền tảng tilda.cc vào hera,48,1,1,18000
679449,2020-03-26 16:24:36.000,ADBK-41,IT & MKT: Create a separate sitemap-landings.XML file and add there all active LPs,48,1,1,14400
703658,2020-03-26 20:51:57.000,ADBKRK-492,Quay lại màn hình video bài giảng số 06,48,1,1,21600
703654,2020-03-27 15:35:47.000,ADBKRK-496,Please add person to slack account,48,1,1,900
703652,2020-03-27 16:21:33.000,ADBKRK-498,"Add tungtd, hoangnl2, cuongpg vào các channel slack dành cho IT",48,1,1,900
703648,2020-03-27 16:33:58.000,ADBKRK-502,[Mobile] remove verify accountkit  ,48,1,1,21600
703647,2020-03-27 16:36:09.000,ADBKRK-503,Lỗi xác thực trên mobile,48,1,1,3600
703643,2020-03-27 17:08:31.000,ADBKRK-507,Lỗi video 403 forbidden,48,1,1,1800
703642,2020-03-27 17:18:20.000,ADBKRK-508,[Mobile] transcode video,48,1,1,7200
703632,2020-03-30 10:16:51.000,ADBKRK-518,Tạo tài khoản cho giảng viên ,48,1,1,1200
689712,2020-03-30 10:54:36.000,ADBK-156,Prepare for MKT campaign in 03Apr2020,48,1,1,5400
703615,2020-03-30 16:21:30.000,ADBKRK-536,XUẤT DANH SÁCH KHÁCH HÀNG ĐỂ TẠO TỆP ĐỐI TƯỢNG CHẠY MARKETING,48,1,1,2700
703613,2020-03-30 16:45:42.000,ADBKRK-538,Request access in Omise for Social commerce project,48,1,1,900
703612,2020-03-30 17:36:20.000,ADBKRK-539,Lỗi video m3u8,48,1,1,1800
703611,2020-03-30 17:42:46.000,ADBKRK-540,Đánh dấu các đơn hàng của eros là đã xóa,48,1,1,7200
703608,2020-03-31 02:03:24.000,ADBKRK-545,Lỗi video 404,48,1,1,1200
689699,2020-03-31 15:39:21.000,ADBK-164,Initiative #3 - Hardcode to check LDP can apply auto COD  or not,48,1,1,21600
703601,2020-03-31 15:48:58.000,ADBKRK-552,V/V KHÔNG TẠO ĐƯỢC DOMAIN TRÊN HỆ THỐNG HERA,48,1,1,7200
689691,2020-03-31 16:02:17.000,ADBK-169,Write metadata for course page,48,1,1,21600
689690,2020-03-31 16:34:18.000,ADBK-170,Add  more information tracking GTM on checkout success page,48,1,1,1800
703596,2020-03-31 17:07:41.000,ADBKRK-557,Kiểm tra và fix lỗi khi học viên bấm vào nút Bắt đầu học tập trên Edumall.vn,48,1,1,5400
703594,2020-03-31 18:16:09.000,ADBKRK-559,Course not appear on website,48,1,1,7200
679436,2020-03-31 23:07:56.000,ADBK-44,Succesful Online Payment without any real payments (reproduced ±3-5 times),48,1,374,24780
679421,2020-03-31 23:18:25.000,ADBK-46,Broken UX after trying go back from online payment page,48,1,374,14880
689685,2020-04-01 00:02:04.000,ADBK-173,UX issues trying to purhase the product,48,1,374,57600
703591,2020-04-01 08:51:27.000,ADBKRK-562,Lỗi video 403,48,1,1,1200
703589,2020-04-01 09:03:04.000,ADBKRK-564,[Android] convert android X,48,1,1,64800
703588,2020-04-01 10:21:04.000,ADBKRK-565,Label Jira: Nghiên cứu xem jira có cho phép cấu hình chỉ cho phép đánh Label sẵn có mà ko cho phép add lebel mới ko,48,1,1,900
689684,2020-04-01 10:59:06.000,ADBK-174,Solution make sure Edumall.vn can work well when user traffic increase ,48,1,1,2700
703584,2020-04-01 11:38:00.000,ADBKRK-569,Call to discuss detail about requirement,48,1,1,1800
703583,2020-04-01 13:39:18.000,ADBKRK-570,Nâng cấp server cho DW3.,48,1,1,10800
703582,2020-04-01 15:53:44.000,ADBKRK-571,Lỗi unpublish khóa học trên Kelley ,48,1,1,5400
703580,2020-04-01 16:26:05.000,ADBKRK-573,Hiển thị mã cod của đơn COD và gateway trên bifrost,48,1,1,10800
703575,2020-04-01 17:59:36.000,ADBKRK-578,Please help me change the UI of thankyou page ,48,1,1,18000
703574,2020-04-01 20:22:43.000,ADBKRK-579,Request to cancel these two payment ,48,1,1,900
703572,2020-04-02 10:30:39.000,ADBKRK-581,Register form doesn't work complete  after implement E-Payment ,48,1,1,7200
703570,2020-04-02 14:57:28.000,ADBKRK-583,Update new version for Omise,48,1,1,3600
689680,2020-04-02 21:21:52.000,ADBK-176,Cloud front cost,48,82,82,46800
689678,2020-04-02 21:28:46.000,ADBK-177,S3 buckets multipart uploads,48,82,82,7200
689676,2020-04-02 21:38:54.000,ADBK-178,ec2 costs,48,82,82,25200
703564,2020-04-03 10:45:39.000,ADBKRK-589,Deactive/Hide or how to cannot create jira task of 08 old jira portal,48,1,1,5400
703563,2020-04-03 10:51:31.000,ADBKRK-590,Set quyền truy cập Minerva cho agency,48,1,1,1200
703561,2020-04-03 11:08:51.000,ADBKRK-592,Xin cấp tài khoản Hera,48,1,1,600
703558,2020-04-03 15:05:20.000,ADBKRK-595,Request admin account of some sale&mkt's system,48,1,1,1800
679406,2020-04-04 16:00:58.000,ADBK-51,Unwanted URL duplicates of Product Page,48,1,374,10800
689663,2020-04-05 01:34:13.000,ADBK-183,Modify footer of the website and add links to Official Social Networks,48,1,374,5640
689662,2020-04-05 13:48:24.000,ADBK-184,Elastic cache cost,48,82,82,16200
703553,2020-04-06 08:59:22.000,ADBKRK-600,[IOS] can not login with Facebook,48,1,1,43200
689660,2020-04-06 09:04:54.000,ADBK-185,[Frontend]Add a avatar of cateogry when sharing on social network,48,1,1,21600
703551,2020-04-06 09:23:30.000,ADBKRK-602,Request COD activation code for 1 course,48,1,1,3600
703550,2020-04-06 09:48:25.000,ADBKRK-603,Request account access for on bifrost system angkana@topica.asia,48,1,1,900
703548,2020-04-06 11:18:15.000,ADBKRK-605,Asking to adding account in the system,48,1,1,900
703546,2020-04-06 16:52:46.000,ADBKRK-607,V/V THÊM DOMAIN VÀO SITE MAP LANDINGS,48,1,1,7200
689657,2020-04-06 18:18:57.000,ADBK-187,RDS cost,48,82,82,5400
703542,2020-04-06 23:34:15.000,ADBKRK-611,Share accesses for Roman's (Peklo) colleague,48,1,374,600
679353,2020-04-07 02:23:26.000,ADBK-90,Remove static.edumall.co.th and static.welovelearning.asia from indexing,48,82,374,7200
689653,2020-04-07 02:43:13.000,ADBK-190,Update structure Url ,48,1,1,10800
689651,2020-04-07 02:49:49.000,ADBK-191,Update url rewrite on datebase after restruct url,48,1,1,14400
703540,2020-04-07 09:05:45.000,ADBKRK-613,Sửa lại budget domain trên Hera,48,1,1,600
703537,2020-04-07 09:39:27.000,ADBKRK-616,Sửa lại mục 5.6 trên web edumall.vn,48,1,1,9000
703535,2020-04-07 10:27:36.000,ADBKRK-618,API between gambit and Kerry system is not working,48,1,1,1800
689649,2020-04-07 12:12:26.000,ADBK-192,Optimize Edumall.vn Main Page for desktop - first iteration,48,1,1,43200
703533,2020-04-07 15:30:03.000,ADBKRK-620,Online payment,48,1,1,1800
703531,2020-04-07 16:14:17.000,ADBKRK-622,EROS: update system intergration,48,1,1,12600
703530,2020-04-07 17:11:41.000,ADBKRK-623,Online payment issues,48,1,1,1800
703529,2020-04-07 17:29:17.000,ADBKRK-624,EVN: v/v chuyển giao service desk operation từ KhanhNN sang KhoaNT2,48,1,1,7200
703528,2020-04-07 17:32:01.000,ADBKRK-625,Expected Date Field: lack at some service type,48,1,1,1800
703525,2020-04-07 18:51:49.000,ADBKRK-628,Update status order credit on bifost to success:chrg_5jgvuxmqwoh3i1r51x4,48,1,1,600
703524,2020-04-08 09:05:04.000,ADBKRK-631,List up site which embedded live chat,48,1,1,1800
703519,2020-04-08 11:59:20.000,ADBKRK-636,ĐẶT HÀNG XUẤT DỮ LIỆU CÁC ĐƠN COD ,48,1,1,1200
703514,2020-04-08 15:14:37.000,ADBKRK-641,Check lỗi khóa học CO602042 ,48,1,1,3600
703513,2020-04-08 16:56:05.000,ADBKRK-642,CHECK TRẠNG THÁI ĐƠN HÀNG BIFROST,48,1,1,25200
703504,2020-04-09 10:49:08.000,ADBKRK-651,Collect all documentation,48,1,1,10800
703503,2020-04-09 10:50:46.000,ADBKRK-652,"Share document to Yann, DucLA5",48,1,1,1800
703496,2020-04-09 11:07:37.000,ADBKRK-659,"Support, guide DucLA, Yann handles 2-3 operational issues (E-commerce))",48,1,1,3600
703492,2020-04-09 12:14:59.000,ADBKRK-663,Support auto cod trên hệ thống Eros - https://jira.topica.vn/browse/EVAB-135,48,1,1,1800
703491,2020-04-09 16:23:05.000,ADBKRK-664,Update status order credit on bifrost to success & check what happen with API between on bifrost & omise,48,1,1,3600
703488,2020-04-09 17:07:30.000,ADBKRK-667,Request access in minerva,48,1,1,900
703485,2020-04-09 18:17:24.000,ADBKRK-670,add staff in Minerva,48,1,1,900
703484,2020-04-09 18:28:53.000,ADBKRK-671,"Remove livechat, which not in used",48,1,1,900
703483,2020-04-09 18:33:02.000,ADBKRK-672,"How to list up & remove user account of sales, mkt system who dropout topica",48,1,1,3600
689630,2020-04-10 00:25:45.000,ADBK-206,SEO Optimization for TEACHERS page,48,1,374,86100
689629,2020-04-10 00:34:44.000,ADBK-207,URL duplicates after updating URL structure!,48,1,374,32400
703482,2020-04-10 09:13:17.000,ADBKRK-673,"Loại bỏ sms gửi khi chuyển đơn cod lên S2 ( COD thường ( DHL, VNP, VTP, Speedlink))",48,1,1,600
703481,2020-04-10 09:23:33.000,ADBKRK-674,"Thay thế sms khi gửi cod code ( COD điện tử ( GHOV, GHTK ) )",48,1,1,600
703480,2020-04-10 10:39:10.000,ADBKRK-675,Remove livechat minerva,48,1,1,4200
703479,2020-04-10 10:40:13.000,ADBKRK-676,Remove livechat nami,48,1,1,600
703478,2020-04-10 10:42:05.000,ADBKRK-677,Remove livechat kelley,48,1,1,600
703475,2020-04-10 15:26:20.000,ADBKRK-680,Lấy thông tin người bán theo mã BF và mã vận đơn COD,48,1,1,3600
703474,2020-04-10 15:36:27.000,ADBKRK-681,can not send COD 2contacts,48,1,1,900
703473,2020-04-10 16:26:17.000,ADBKRK-682,Update status order credit on bifost to success:chrg_5jhm5v2d8ipiqddrajm,48,1,1,900
703470,2020-04-11 10:11:47.000,ADBKRK-685,Request access in Bifrost,48,1,1,900
703469,2020-04-11 10:56:52.000,ADBKRK-686,"Request adding ""Omise"" in Bifrost at Bank account option",48,1,1,3600
703467,2020-04-11 12:25:30.000,ADBKRK-688,Liệt kê danh sách nhân sự đang làm việc cho ETL,48,1,1,900
703464,2020-04-11 17:52:42.000,ADBKRK-691,Update status order credit on bifost to success,48,1,1,7200
703462,2020-04-13 12:23:27.000,ADBKRK-693,Logic of Prioritized course in Siren,48,1,1,19800
689622,2020-04-13 15:04:06.000,ADBK-211,Modify Titles and Descriptions for Category Pages and HOMEPAGE,48,1,374,1620
703458,2020-04-13 15:20:49.000,ADBKRK-697,Thay đổi nội dung email khi gửi mã cod_code qua gateway,48,1,1,1800
703457,2020-04-13 15:22:08.000,ADBKRK-698,Thay đổi nội dung SMS khi gửi cod_code qua gateway,48,1,1,3600
703456,2020-04-13 15:23:18.000,ADBKRK-699,"Thay thếemail khi gửi cod code COD thường ( DHL, VNP, VTP, Speedlink)",48,1,1,1800
703455,2020-04-13 15:24:21.000,ADBKRK-700,"Thay thếemail khi gửi cod code ( COD điện tử ( GHOV, GHTK ) )",48,1,1,1800
703454,2020-04-13 15:26:37.000,ADBKRK-701,Thay đổi nội dung file in đơn COD,48,1,1,3600
703453,2020-04-13 16:03:09.000,ADBKRK-702,Update status order credit on bifost to success 04132020,48,1,1,1800
679401,2020-04-14 08:32:02.000,ADBK-53,Edumall.co.th website easily down after refresh 2-3 times,48,1,1,19800
703449,2020-04-14 09:51:43.000,ADBKRK-706,Request export data all level and include note(reason),48,1,1,14400
703448,2020-04-14 09:54:45.000,ADBKRK-707,can not open contact,48,1,1,900
703446,2020-04-14 11:30:23.000,ADBKRK-709,Request access in Siren,48,1,1,600
703442,2020-04-14 16:20:49.000,ADBKRK-713,(hotfix) - Đồng bộ lại data từ PSMO ---------> BIFROST,48,1,1,12600
703440,2020-04-14 17:00:37.000,ADBKRK-715,[BIFROST] - Bổ sung log cho worker xử lý updates đến từ PSMO,48,1,1,7200
703432,2020-04-15 09:53:01.000,ADBKRK-723,Tạo project Jira mới EIBS,48,1,1,1800
679394,2020-04-15 11:14:57.000,ADBK-56,Write description for course page,48,1,1,9000
679391,2020-04-15 11:23:31.000,ADBK-57,Write new Meta Tags description for category pages,48,1,1,10800
703428,2020-04-15 11:26:31.000,ADBKRK-727,Jira: add dash created & resolved with weekly view,48,1,1,900
703427,2020-04-15 11:28:52.000,ADBKRK-728,"Jira: Research, how to count comment daily by user?",48,1,1,1800
703426,2020-04-15 14:21:20.000,ADBKRK-729,[Datawarehouse] - Thực hiện đối soát tự động PSMO vs BIFROST,48,1,1,39600
703425,2020-04-15 14:57:49.000,ADBKRK-730,Request to change the role in Siran as Admins,48,1,1,300
703423,2020-04-15 15:31:10.000,ADBKRK-732,"Kiểm tra trạng thái sử dụng API trong Eros, Minerva, Gambit, Bifrost",48,1,1,18000
703420,2020-04-15 17:15:28.000,ADBKRK-735,Siren: update system intergration,48,1,1,3600
703419,2020-04-15 18:10:08.000,ADBKRK-736,Opengraph of landingpage doesn't show thumbnail,48,1,1,3600
703417,2020-04-16 09:25:30.000,ADBKRK-738,all sale can not call via 02,48,1,1,7200
703414,2020-04-16 11:05:35.000,ADBKRK-741,button view course in Siren not use,48,1,1,10800
703413,2020-04-16 15:25:39.000,ADBKRK-742,[Quan trọng]V/v Lấy danh sách Khách hàng đã mua khóa học kèm sách của thầy Lê Thẩm Dướng,48,1,1,2700
703412,2020-04-16 17:25:37.000,ADBKRK-743,cancel this contact in biforce,48,1,1,900
703408,2020-04-16 18:15:28.000,ADBKRK-746,please check contact,48,1,1,900
703403,2020-04-17 09:49:13.000,ADBKRK-749,V/v cấp tài khoản học cho đối tác Sendo,48,1,1,7200
703398,2020-04-17 14:30:08.000,ADBKRK-752,Mô tả lại data flow cho luồng thanh toán eop_gateway,48,1,1,36000
703385,2020-04-20 09:52:28.000,ADBKRK-760,Order ID IPP,48,1,1,3600
689614,2020-04-20 10:33:52.000,ADBK-218,Do not use Cloudfront as CDN for EDM Thailand system,48,1,1,23400
689611,2020-04-20 10:42:03.000,ADBK-219,CI/CD pipeline for Magento VN (staging & production),48,82,1,84900
703377,2020-04-20 16:26:36.000,ADBKRK-765,Security: Need to hide a part of login screen which login/register by account name,48,1,1,4500
703375,2020-04-20 16:34:09.000,ADBKRK-766,Security minerva.edumall.vn: Need to hide a part of login screen which login/register by account name,48,1,1,9600
703373,2020-04-20 16:34:58.000,ADBKRK-767,Security nami.edumall.vn: Need to hide a part of login screen which login/register by account name,48,1,1,15000
703372,2020-04-20 16:36:13.000,ADBKRK-768,Security psmo.edumall.vn: Need to hide a part of login screen which login/register by account name,48,1,1,6600
703370,2020-04-20 16:37:17.000,ADBKRK-769,Security eros.edumall.vn: Need to hide a part of login screen which login/register by account name,48,1,1,600
703368,2020-04-20 16:38:10.000,ADBKRK-770,Security thanhtoan.edumall.vn: Need to hide a part of login screen which login/register by account name,48,1,1,600
703364,2020-04-20 17:24:48.000,ADBKRK-772,Labeling inhouse system: with add access link to each jira wework ticket's label,48,1,1,18000
689346,2020-04-20 20:00:19.000,ADBK-340,ETL - Online Payment,48,1,1,1200
689609,2020-04-21 12:29:22.000,ADBK-221,Onboarding to the project and setting-up the local project environment (Azat),48,1,1,23700
689608,2020-04-21 12:30:50.000,ADBK-222,Onboarding to the project and setting-up the local project environment (Alex),48,1,1,29700
689590,2020-04-21 13:04:52.000,ADBK-223,Project management (Mad Devs team),48,1,1,1315200
679387,2020-04-21 16:45:08.000,ADBK-59,Close market.edumall.co.th from indexing with 301 redirect to homepage,48,82,374,1800
703356,2020-04-21 16:55:49.000,ADBKRK-777,Support adjust UI in epayment,48,1,1,10800
703348,2020-04-21 19:20:01.000,ADBKRK-781,Export data jira ticket wework,48,1,1,900
679380,2020-04-21 23:51:53.000,ADBK-61,Remove emailmarketing.edumall.co.th from Google Indexing,48,82,374,900
679377,2020-04-21 23:54:49.000,ADBK-62,Fix breadcrumbs schema.org markup errors in ETL,48,1,374,11460
689586,2020-04-22 00:10:20.000,ADBK-225,Fix schema.org issues by Google Search Console report,48,1,374,2640
689585,2020-04-22 00:26:28.000,ADBK-226,Modify schema.org markup (improvements — the next level),48,1,374,12600
679371,2020-04-22 00:27:51.000,ADBK-65,Modify schema.org markup (improvements — the next level),48,1,374,10380
703346,2020-04-22 10:16:19.000,ADBKRK-782,Security: Change grant permission of jira users in list attach,48,1,1,900
